user_id,age,income_monthly,expenses_monthly,goal_type,goal_amount,goal_years,risk_profile,preferred_investments,marital_status,dependents,employment_type,investment_experience,location_tier,time_until_retirement,emergency_fund,current_assets,savings_monthly,can_invest,predicted_sip,allocation_mutual_funds,allocation_gold,allocation_fd
1128,44,198755,115697,retirement,11289985,19,low,"fd,mutual_funds",single,3,self-employed,expert,Tier 3,16,33363,3074628.0,83058,True,49517,14855,14855,19807
1129,29,126023,88030,education,576999,4,medium,"stocks,fd",married,1,salaried,expert,Tier 1,31,51404,1249217.0,37993,True,12020,6010,2404,3606
1130,40,69437,42821,car,1324276,4,medium,"gold,stocks",married,3,business,intermediate,Tier 2,20,15131,2999908.0,26616,True,26616,13308,5323,7985
1131,39,96720,63034,bike,69569,2,medium,"fd,stocks",single,1,business,expert,Tier 1,21,90192,3974845.0,33686,True,2898,1449,579,870
1132,52,123073,62576,wedding,1294044,3,medium,"real_estate,gold",married,1,business,beginner,Tier 3,8,86741,892329.0,60497,True,35945,17972,7189,10784
1133,38,33706,22699,bike,94629,1,medium,"real_estate,stocks",married,0,salaried,intermediate,Tier 1,22,25431,,11007,True,7885,3942,1577,2366
1134,28,46385,22225,wedding,1666680,5,high,"stocks,real_estate",married,2,business,expert,Tier 2,32,68001,4818424.0,24160,True,24160,16912,2416,4832
1135,57,98990,64372,wedding,545784,4,medium,"fd,mutual_funds",single,1,self-employed,expert,Tier 2,3,39959,4122091.0,34618,True,11370,5685,2274,3411
1136,34,104506,57439,education,1353498,3,medium,"fd,gold",single,3,self-employed,beginner,Tier 3,26,18541,4562121.0,47067,True,37597,18798,7519,11280
1137,49,37948,25369,retirement,14864040,19,high,"stocks,mutual_funds",married,2,self-employed,none,Tier 1,11,71691,2812594.0,12579,True,12579,8805,1257,2517
1138,31,22086,16036,retirement,19092709,21,medium,"stocks,gold",single,0,business,beginner,Tier 2,29,20248,4181279.0,6050,True,6050,3025,1210,1815
1139,56,171097,107923,education,1445070,4,low,"stocks,gold",married,1,salaried,intermediate,Tier 2,4,21304,1372014.0,63174,True,30105,9031,9031,12043
1140,39,106549,60579,wedding,1302523,5,medium,"fd,real_estate",single,2,business,beginner,Tier 1,21,55411,3454629.0,45970,True,21708,10854,4341,6513
1141,38,166779,113521,retirement,12357832,21,high,"gold,real_estate",married,0,salaried,expert,Tier 3,22,93031,2264178.0,53258,True,49039,34327,4903,9809
1142,32,152863,97116,education,787335,4,medium,"gold,real_estate",married,2,self-employed,intermediate,Tier 1,28,70629,3559163.0,55747,True,16402,8201,3280,4921
1143,48,58220,40618,education,781930,3,medium,"fd,mutual_funds",single,0,business,none,Tier 1,12,24971,3127195.0,17602,True,17602,8801,3520,5281
1144,30,64228,41921,retirement,13738073,15,medium,"fd,real_estate",single,1,self-employed,expert,Tier 3,30,66260,3149449.0,22307,True,22307,11153,4461,6693
1145,40,71176,40307,wedding,1319444,4,medium,"stocks,gold",single,1,self-employed,intermediate,Tier 1,20,80133,4177436.0,30869,True,27488,13744,5497,8247
1146,30,125304,73702,car,784083,4,medium,"gold,fd",single,3,self-employed,intermediate,Tier 3,30,89880,,51602,True,16335,8167,3267,4901
1147,34,91733,65027,education,738895,6,medium,"stocks,real_estate",married,1,business,none,Tier 1,26,84071,746362.0,26706,True,10262,5131,2052,3079
1148,29,137611,55386,education,567531,6,medium,"real_estate,fd",single,3,self-employed,expert,Tier 2,31,44994,,82225,True,7882,3941,1576,2365
1149,54,164277,120545,car,487566,3,medium,"gold,mutual_funds",married,2,salaried,none,Tier 2,6,73187,3303965.0,43732,True,13543,6771,2708,4064
1150,51,129476,81720,bike,147310,2,low,"real_estate,fd",single,1,business,beginner,Tier 3,9,13749,3881871.0,47756,True,6137,1841,1841,2455
1151,59,68175,47548,education,448395,5,high,"real_estate,mutual_funds",married,0,self-employed,expert,Tier 2,1,69222,477709.0,20627,True,7473,5231,747,1495
1152,46,27213,12146,wedding,1707361,4,medium,"gold,real_estate",single,3,self-employed,expert,Tier 1,14,37583,4897384.0,15067,True,15067,7533,3013,4521
1153,30,37369,21128,bike,175844,1,low,"stocks,fd",single,0,business,intermediate,Tier 1,30,17120,674135.0,16241,True,14653,4395,4395,5863
1154,37,144269,59276,wedding,1039251,3,medium,"gold,fd",single,2,self-employed,intermediate,Tier 2,23,32328,2271186.0,84993,True,28868,14434,5773,8661
1155,59,125901,91275,wedding,1132529,5,medium,"stocks,real_estate",married,0,salaried,intermediate,Tier 1,1,77258,2974553.0,34626,True,18875,9437,3775,5663
1156,22,195954,123739,bike,189994,1,high,"fd,real_estate",married,0,self-employed,intermediate,Tier 1,38,65998,2509730.0,72215,True,15832,11082,1583,3167
1157,50,183206,107495,education,1335108,5,high,"gold,mutual_funds",single,3,business,beginner,Tier 1,10,90149,2964212.0,75711,True,22251,15575,2225,4451
1158,24,84672,42156,bike,149110,1,medium,"mutual_funds,gold",single,2,salaried,beginner,Tier 2,36,64860,4840280.0,42516,True,12425,6212,2485,3728
1159,34,26162,13728,retirement,9886608,15,medium,"fd,real_estate",married,3,salaried,intermediate,Tier 2,26,94792,4944097.0,12434,True,12434,6217,2486,3731
1160,30,81188,49632,education,1062476,5,high,"real_estate,mutual_funds",married,2,salaried,intermediate,Tier 3,30,20659,2921712.0,31556,True,17707,12394,1770,3543
1161,45,43067,17368,wedding,1355656,4,medium,"real_estate,gold",married,3,business,intermediate,Tier 1,15,32624,4729020.0,25699,True,25699,12849,5139,7711
1162,32,143701,70807,education,705732,5,medium,"stocks,real_estate",single,3,salaried,none,Tier 2,28,29843,4225252.0,72894,True,11762,5881,2352,3529
1163,46,167586,104928,retirement,12334909,27,medium,"mutual_funds,stocks",single,1,self-employed,intermediate,Tier 2,14,86406,1107880.0,62658,True,38070,19035,7614,11421
1164,56,140555,94839,wedding,968224,3,low,"real_estate,mutual_funds",married,0,business,expert,Tier 2,4,80591,835890.0,45716,True,26895,8068,8068,10759
1165,40,153518,76064,retirement,14226717,27,medium,"fd,stocks",single,3,business,intermediate,Tier 3,20,62632,248017.0,77454,True,43909,21954,8781,13174
1166,35,31365,22421,car,1171769,2,medium,"gold,mutual_funds",married,3,business,beginner,Tier 2,25,34902,3053225.0,8944,True,8944,4472,1788,2684
1167,37,68517,42605,wedding,1981326,5,medium,"gold,fd",single,2,salaried,expert,Tier 1,23,33743,504529.0,25912,True,25912,12956,5182,7774
1168,48,17402,10138,car,1370055,5,high,"mutual_funds,fd",single,2,salaried,none,Tier 2,12,19915,1361629.0,7264,True,7264,5084,726,1454
1169,50,49112,20646,education,1435166,6,high,"fd,real_estate",married,0,business,beginner,Tier 3,10,37624,3402921.0,28466,True,19932,13952,1993,3987
1170,38,128766,66631,bike,192767,2,low,"fd,mutual_funds",single,2,salaried,expert,Tier 1,22,54932,3502097.0,62135,True,8031,2409,2409,3213
1171,40,184708,116162,wedding,1727477,5,high,"mutual_funds,gold",single,1,self-employed,expert,Tier 1,20,45232,1998058.0,68546,True,28791,20153,2879,5759
1172,30,40651,27016,wedding,1211232,3,medium,"mutual_funds,gold",single,2,salaried,intermediate,Tier 3,30,18739,4375001.0,13635,True,13635,6817,2727,4091
1173,58,16789,11641,education,468678,3,medium,"real_estate,mutual_funds",single,1,business,expert,Tier 3,2,49135,1025924.0,5148,True,5148,2574,1029,1545
1174,35,185923,139192,retirement,18936565,29,medium,"gold,mutual_funds",married,2,business,expert,Tier 1,25,26534,3690377.0,46731,True,46731,23365,9346,14020
1175,31,153761,108942,car,909085,2,medium,"gold,real_estate",single,2,business,expert,Tier 3,29,92793,3921018.0,44819,True,37878,18939,7575,11364
1176,36,37228,21629,retirement,10875639,21,low,"gold,stocks",married,3,salaried,none,Tier 1,24,88694,4485686.0,15599,True,15599,4679,4679,6241
1177,49,184771,124627,education,563389,3,high,"mutual_funds,stocks",married,3,salaried,intermediate,Tier 3,11,29853,,60144,True,15649,10954,1564,3131
1178,39,73182,52622,wedding,1753405,5,low,"stocks,mutual_funds",married,2,business,beginner,Tier 1,21,60381,1157177.0,20560,True,20560,6168,6168,8224
1179,30,22436,15054,bike,120194,1,high,"gold,fd",single,0,salaried,expert,Tier 2,30,68295,4965379.0,7382,True,7382,5167,738,1477
1180,55,141839,100978,wedding,1725213,3,medium,"stocks,gold",married,0,self-employed,none,Tier 2,5,70888,1949955.0,40861,True,40861,20430,8172,12259
1181,40,85880,41543,wedding,1592564,4,medium,"mutual_funds,stocks",single,1,business,expert,Tier 1,20,32213,3120610.0,44337,True,33178,16589,6635,9954
1182,36,152605,77836,car,1461331,3,low,"fd,stocks",married,1,self-employed,none,Tier 1,24,63905,1394091.0,74769,True,40592,12177,12177,16238
1183,30,17015,7115,education,1155738,4,high,"real_estate,fd",single,1,salaried,none,Tier 3,30,86081,2906188.0,9900,True,9900,6930,990,1980
1184,34,189378,134532,retirement,17377746,28,low,"gold,fd",married,3,self-employed,none,Tier 3,26,60833,4133372.0,54846,True,51719,15515,15515,20689
1185,49,75653,50661,bike,138315,2,high,"stocks,mutual_funds",married,1,business,beginner,Tier 1,11,59544,4254099.0,24992,True,5763,4034,576,1153
1186,50,118107,56671,education,1051938,5,medium,"stocks,gold",single,1,salaried,expert,Tier 2,10,52096,1773480.0,61436,True,17532,8766,3506,5260
1187,27,142769,102805,bike,128122,1,medium,"stocks,fd",single,1,self-employed,beginner,Tier 3,33,88637,2758668.0,39964,True,10676,5338,2135,3203
1188,24,67726,33325,education,488210,5,medium,"stocks,real_estate",married,3,business,beginner,Tier 2,36,62893,227265.0,34401,True,8136,4068,1627,2441
1189,40,76358,34164,retirement,14916937,15,medium,"real_estate,mutual_funds",single,1,self-employed,expert,Tier 2,20,64056,1740792.0,42194,True,42194,21097,8438,12659
1190,40,155548,75980,car,648018,4,medium,"stocks,fd",married,3,salaried,intermediate,Tier 3,20,72321,882230.0,79568,True,13500,6750,2700,4050
1191,45,45177,20770,wedding,1015631,3,low,"mutual_funds,fd",single,3,salaried,intermediate,Tier 3,15,48013,4214133.0,24407,True,24407,7322,7322,9763
1192,57,68450,29953,bike,182640,2,high,"mutual_funds,fd",married,2,business,beginner,Tier 2,3,90038,3327560.0,38497,True,7610,5327,761,1522
1193,36,125189,69297,wedding,1488539,3,low,"real_estate,fd",single,1,self-employed,none,Tier 2,24,24797,4552748.0,55892,True,41348,12404,12404,16540
1194,30,31105,13639,car,1097389,5,high,"real_estate,mutual_funds",single,1,business,none,Tier 2,30,15447,3816176.0,17466,True,17466,12226,1746,3494
1195,50,100001,59036,car,1152158,5,medium,"gold,fd",single,3,business,beginner,Tier 3,10,12928,2494149.0,40965,True,19202,9601,3840,5761
1196,35,171089,113566,education,694775,4,low,"gold,mutual_funds",married,3,salaried,intermediate,Tier 3,25,85879,,57523,True,14474,4342,4342,5790
1197,57,64777,41677,wedding,1629636,4,low,"fd,gold",single,1,self-employed,beginner,Tier 3,3,27694,971806.0,23100,True,23100,6930,6930,9240
1198,47,168463,86397,car,1267050,3,medium,"fd,gold",married,1,business,none,Tier 1,13,25874,1554329.0,82066,True,35195,17597,7039,10559
1199,38,149819,111427,bike,154348,1,high,"real_estate,fd",single,2,self-employed,beginner,Tier 3,22,23890,4174741.0,38392,True,12862,9003,1286,2573
1200,22,150797,81894,bike,171573,1,medium,"real_estate,mutual_funds",single,2,salaried,expert,Tier 2,38,44770,3005251.0,68903,True,14297,7148,2859,4290
1201,35,105751,55439,car,1158201,5,medium,"stocks,gold",single,3,self-employed,none,Tier 3,25,42089,4208527.0,50312,True,19303,9651,3860,5792
1202,28,67137,36963,education,337361,3,low,"real_estate,mutual_funds",single,1,self-employed,expert,Tier 1,32,25372,3513227.0,30174,True,9371,2811,2811,3749
1203,34,113560,84875,retirement,14960096,15,medium,"fd,stocks",single,0,self-employed,intermediate,Tier 2,26,83233,,28685,True,28685,14342,5737,8606
1204,49,144380,68253,bike,149520,2,low,"gold,mutual_funds",married,3,business,expert,Tier 2,11,5432,643975.0,76127,True,6230,1869,1869,2492
1205,22,86947,56761,retirement,5282373,10,low,"gold,real_estate",single,0,salaried,expert,Tier 3,38,70792,2442735.0,30186,True,30186,9055,9055,12076
1206,24,66248,41644,education,1271777,3,high,"mutual_funds,stocks",married,3,self-employed,intermediate,Tier 3,36,73752,2751243.0,24604,True,24604,17222,2460,4922
1207,57,37076,26350,education,550699,6,low,"fd,mutual_funds",single,3,business,beginner,Tier 1,3,77322,4389242.0,10726,True,7648,2294,2294,3060
1208,25,120649,54655,car,1378190,2,high,"stocks,gold",single,3,salaried,expert,Tier 3,35,27666,2352743.0,65994,True,57424,40196,5742,11486
1209,37,26351,18542,wedding,1127915,3,medium,"mutual_funds,fd",single,1,business,none,Tier 1,23,74180,3539550.0,7809,True,7809,3904,1561,2344
1210,51,25778,17013,education,336382,5,medium,"real_estate,gold",married,3,business,expert,Tier 2,9,28341,1768303.0,8765,True,5606,2803,1121,1682
1211,53,146066,106593,education,910108,4,medium,"mutual_funds,gold",single,0,business,intermediate,Tier 3,7,84305,1685407.0,39473,True,18960,9480,3792,5688
1212,28,42610,19952,education,812472,5,low,"gold,stocks",single,2,salaried,intermediate,Tier 1,32,50167,2214533.0,22658,True,13541,4062,4062,5417
1213,38,27780,12358,retirement,10841640,15,medium,"stocks,gold",single,1,business,expert,Tier 3,22,39346,227946.0,15422,True,15422,7711,3084,4627
1214,58,46533,19300,retirement,5318292,13,medium,"mutual_funds,fd",married,2,business,intermediate,Tier 2,2,25601,1344416.0,27233,True,27233,13616,5446,8171
1215,47,116013,75071,wedding,1841502,3,medium,"gold,mutual_funds",married,3,business,expert,Tier 2,13,49458,739317.0,40942,True,40942,20471,8188,12283
1216,42,111188,77773,bike,150570,1,low,"real_estate,gold",married,3,business,intermediate,Tier 1,18,52482,1591121.0,33415,True,12547,3764,3764,5019
1217,29,53314,29210,retirement,9282444,26,low,"mutual_funds,gold",married,2,self-employed,intermediate,Tier 1,31,20831,1947459.0,24104,True,24104,7231,7231,9642
1218,34,32682,20890,bike,119372,2,medium,"fd,mutual_funds",married,3,business,beginner,Tier 1,26,94941,3365537.0,11792,True,4973,2486,994,1493
1219,44,181129,93081,car,453024,3,medium,"gold,real_estate",married,3,self-employed,expert,Tier 3,16,29074,4786416.0,88048,True,12584,6292,2516,3776
1220,28,112151,48004,bike,72975,2,low,"real_estate,mutual_funds",single,1,self-employed,none,Tier 2,32,82870,3801387.0,64147,True,3040,912,912,1216
1221,37,113066,50314,wedding,1851129,4,low,"mutual_funds,fd",married,2,business,expert,Tier 2,23,5840,4979073.0,62752,True,38565,11569,11569,15427
1222,38,25846,11700,education,1256277,4,low,"fd,gold",single,0,self-employed,none,Tier 1,22,79723,3068967.0,14146,True,14146,4243,4243,5660
1223,38,198206,108709,bike,142476,2,medium,"stocks,fd",single,0,self-employed,intermediate,Tier 2,22,7580,697122.0,89497,True,5936,2968,1187,1781
1224,42,57321,40261,retirement,11539202,26,high,"real_estate,fd",single,3,business,intermediate,Tier 2,18,5671,4429455.0,17060,True,17060,11942,1706,3412
1225,36,66012,30748,education,1362836,6,medium,"real_estate,mutual_funds",married,2,business,beginner,Tier 3,24,47676,2287699.0,35264,True,18928,9464,3785,5679
1226,36,161192,105899,car,1087790,3,medium,"stocks,mutual_funds",single,3,self-employed,expert,Tier 3,24,87966,4637281.0,55293,True,30216,15108,6043,9065
1227,22,99258,46074,bike,144153,1,medium,"fd,stocks",married,2,salaried,none,Tier 1,38,32115,1176018.0,53184,True,12012,6006,2402,3604
1228,24,72124,50579,retirement,19856163,13,low,"real_estate,stocks",single,0,business,expert,Tier 3,36,76437,1018410.0,21545,True,21545,6463,6463,8619
1229,54,19482,13536,bike,103284,1,low,"mutual_funds,real_estate",married,2,salaried,intermediate,Tier 3,6,47718,192617.0,5946,True,5946,1783,1783,2380
1230,56,168893,103261,retirement,4034780,24,low,"stocks,gold",married,2,business,none,Tier 3,4,27331,1806608.0,65632,True,14009,4202,4202,5605
1231,40,100677,57165,retirement,3387405,26,low,"stocks,fd",married,0,business,none,Tier 3,20,45077,4586363.0,43512,True,10857,3257,3257,4343
1232,37,44669,30947,bike,195222,1,medium,"stocks,gold",single,1,business,intermediate,Tier 1,23,31016,1765872.0,13722,True,13722,6861,2744,4117
1233,50,185308,76611,bike,96943,1,medium,"mutual_funds,fd",single,0,self-employed,intermediate,Tier 1,10,86007,4660764.0,108697,True,8078,4039,1615,2424
1234,31,138351,55958,wedding,1340268,5,medium,"stocks,real_estate",married,2,salaried,expert,Tier 2,29,47865,3780864.0,82393,True,22337,11168,4467,6702
1235,49,35946,20622,wedding,1901823,3,medium,"gold,mutual_funds",married,0,salaried,none,Tier 3,11,44159,2111892.0,15324,True,15324,7662,3064,4598
1236,24,160980,109887,wedding,1977310,4,medium,"gold,stocks",married,0,business,expert,Tier 2,36,11806,4873325.0,51093,True,41193,20596,8238,12359
1237,39,98551,42122,retirement,12716486,10,medium,"fd,stocks",married,0,salaried,beginner,Tier 3,21,67576,,56429,True,56429,28214,11285,16930
1238,36,150091,86635,bike,144932,1,medium,"stocks,mutual_funds",single,0,business,intermediate,Tier 3,24,12973,,63456,True,12077,6038,2415,3624
1239,47,26136,14250,education,1348025,3,high,"mutual_funds,gold",single,0,business,beginner,Tier 2,13,93263,4303459.0,11886,True,11886,8320,1188,2378
1240,37,15916,9117,retirement,5854135,27,medium,"real_estate,fd",married,1,self-employed,none,Tier 1,23,54950,428355.0,6799,True,6799,3399,1359,2041
1241,33,52696,35593,bike,162395,1,high,"real_estate,stocks",single,1,self-employed,none,Tier 2,27,51728,599391.0,17103,True,13532,9472,1353,2707
1242,45,65044,39965,retirement,5594545,18,medium,"mutual_funds,fd",married,0,business,none,Tier 1,15,71433,3297727.0,25079,True,25079,12539,5015,7525
1243,42,53546,37084,car,1240597,4,medium,"real_estate,mutual_funds",married,0,salaried,expert,Tier 1,18,87335,780559.0,16462,True,16462,8231,3292,4939
1244,42,183102,85785,car,753351,3,high,"stocks,gold",single,0,self-employed,none,Tier 2,18,27024,2055464.0,97317,True,20926,14648,2092,4186
1245,54,164229,89712,bike,148553,1,low,"mutual_funds,stocks",married,1,self-employed,beginner,Tier 2,6,73112,1058507.0,74517,True,12379,3713,3713,4953
1246,46,111741,81530,wedding,1482099,5,low,"fd,gold",married,2,salaried,none,Tier 2,14,92889,3160041.0,30211,True,24701,7410,7410,9881
1247,57,62367,36531,bike,119884,1,high,"gold,mutual_funds",single,0,salaried,none,Tier 3,3,19746,414716.0,25836,True,9990,6993,999,1998
1248,25,99821,59969,wedding,1558783,4,medium,"real_estate,fd",single,2,self-employed,intermediate,Tier 2,35,66407,1360646.0,39852,True,32474,16237,6494,9743
1249,33,198306,143167,bike,135320,2,low,"real_estate,stocks",married,3,business,expert,Tier 3,27,40157,1380657.0,55139,True,5638,1691,1691,2256
1250,40,192779,113702,wedding,1151021,3,high,"mutual_funds,real_estate",married,1,salaried,none,Tier 1,20,25047,2378767.0,79077,True,31972,22380,3197,6395
1251,25,190963,124132,car,997839,4,low,"mutual_funds,fd",married,3,business,none,Tier 1,35,87016,103010.0,66831,True,20788,6236,6236,8316
